ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1,Virus_HPV
554.964,0.0,31.8602,2310.3803,3263.1038,1036.999,1224.0493,96.6084,2177.8006,271.1922,78.1089,72.9702,715.3135,10.2775,86.3309,117.1634,7957.8623,2058.5817,3456.3207,508.7359,1299.075,507.7081,929.0853,59229.8767,90916.2076,55687.0812,27557.3279,16734.5529,15439.8767,1080.1644,34860.2261,2694.7585,96044.1932,41121.7677,17539.5683,9755.3957,22077.0812,173.6896,75.0257,667.0092,0.0,0.0,11.3052,39.0545,9.2497,2.0555,21.5827,257.9651,234.3268,9.2497,0.0,3677.7492,4.111000000000001,0.0,70.9147,774.9229,520.0411,183.9671,55.4985,233.2991,151.0791,1059.6095,2015.4162,62.6927,732.7852,1894.0904,31.8602,89.4142,114.0802,79.1367,128.4687,61.665,9040.0822,2313.4635,0.0,3.4019999999999997
194.1562,2.5547,48.538999999999994,1243.4935,1601.1496,952.2593,890.3082,51.0937,2614.7214,259.3454,113.6835,71.5312,365.9588,8.9414,35.7656,45.9844,918.4097,378.0936,1954.335,544.1482,944.5952,190.3241,445.7928,53787.6162,59348.3762,45439.7445,17166.9487,8372.2497,5095.3217,1397.4134,10294.7469,990.5796,39448.1878,15871.9016,11486.6294,4337.2186,15028.5806,343.6053,66.4218,952.898,0.0,0.0,5.1094,21.7148,8.3027,0.6387,2.5547,58.1191,212.03900000000002,1.2773,0.0,3065.1253,0.0,3.832,100.9101,512.2146,139.2304,121.3476,60.0351,287.4022,257.3846,938.2085,1506.6262,86.8593,476.449,1048.8584,138.5917,83.0273,26.8242,37.043,23.6308,30.0176,3118.6332,908.191,40.2363,1.08
305.2245,0.5738,15.4928,1055.2288,735.0452,1069.5739,608.8079,70.5781,2180.4619,108.6214,77.4638,37.8712,340.8406,8.0333,91.2351,41.8878,4557.1654,157.7966,344.2835,895.7108,1141.8677,75.7424,508.3919,21201.5263,29968.5841,21786.9746,23034.9448,14529.2497,3439.3918,3507.6747,5825.8499,3833.0225,57701.3341,15824.5359,7611.4876,5651.4130000000005,21984.7941,258.7864,14.3451,157.2228,0.0,0.0,2.2952,6.3119,28.1165,0.5738,5.1643,137.1396,151.4847,1.1476,0.5738,3939.9512,0.7689,1.5263,38.445,431.5019,293.2147,70.5781,34.4283,276.0006,261.0816,182.4702,2963.133,49.3473,633.4816,1695.6764,49.9211,76.3162,9.1809,43.6092,35.576,21.8046,2459.9053,1420.1693,13.1975,2.388
102.0442,0.0,6.3312,610.7757,960.8545,454.73,157.16299999999998,27.5594,2317.9684,49.9644,38.7321,15.6418,316.1882,2.9794,51.766999999999996,20.1109,1147.8114,135.5624,280.8079,238.7239,718.7787,38.3597,525.863,17691.9419,18822.5548,12806.6895,13079.1662,7333.4053,1496.4005,624.9278,696.0609,678.9294,23482.4644,9366.499,954.8957,4632.2125,18787.3123,195.1503,13.0348,78.2091,0.0,0.0,2.2345,11.9176,5.5864,0.0,7.0761,51.766999999999996,65.5467,0.0,0.0,3515.3122,0.3724,1.1173,25.3248,334.0645,222.7097,39.8494,11.1727,165.7288,58.843,181.743,2183.8956,25.3248,361.6239,763.9724,27.5594,42.4564,45.0633,26.8145,110.61,15.2694,2907.8883,2246.8353,3.3518,3.1660000000000004
97.2447,0.0,29.4681,984.8239,898.7771,1357.3007,851.0388,107.8532,2909.6803,295.8656,68.9554,30.6468,631.2067,11.7872,43.0234,69.5447,4454.9875,168.5575,387.8002,78.9745,776.7556,142.0362,587.0046,46861.2819,53561.0432,33843.1118,16081.5088,11543.0676,4708.4131,2369.2353,10676.2929,2805.9526,40205.6873,14422.8378,6039.7584,5607.1902,10473.5524,212.7597,40.0766,357.7427,0.0,0.0,2.3574,7.6617,2.9468,0.0,11.7872,115.515,172.0937,1.1787,0.0,9532.3059,0.8133,0.3654,162.0746,396.0513,172.6831,114.9256,58.9362,127.8916,77.2064,532.1939,1586.5625,116.1043,261.6767,1612.5122,66.5979,49.5064,26.5213,41.8447,160.3065,34.183,3572.7125,1486.9604,11.1979,3.9389999999999996
139.862,0.5686,55.7197,2256.0773,4642.3566,1010.9137,1218.4409,58.5625,1429.3796,498.6226,148.3962,54.5825,914.8257,10.8028,70.5024,124.5164,1862.0598,357.6292,2476.6816,280.8725,1118.373,189.9017,455.9914,62097.7539,111871.7481,60036.4509,43319.8393,20899.3322,2470.4274,3535.9235,5491.2284,1986.0075,81675.9106,11406.3071,3972.0151,3593.9175,37928.5936,245.6213,79.5995,409.3689,0.0,0.0,6.2542,5.6857,1.7057,1.7057,7.96,86.9909,192.1759,2.2743,0.0,3126.5547,1.1371,0.0,127.9278,315.5552,281.4411,102.3422,82.4423,302.4781,135.8877,804.5235,1790.9888,204.6844,342.8464,1773.5963,83.0109,77.3252,23.3113,43.2112,48.3283,37.5255,2275.4086,1917.2108,17.6256,1.611
43.7227,0.0,3.7477,558.401,745.1593,287.3204,40.5996,26.2336,1830.7308,18.5821,30.6059,2.4984,297.9388,5.6215,13.1168,18.1137,11094.9407,28.732,46.8457,58.0887,688.3198,12.4922,118.6758,20465.2967,21296.346,10381.3554,5315.4279,1675.203,862.5859,92.4422,2443.4728,133.6665,15396.6271,5498.02,4194.7658,3284.1974,49742.6608,48.0949,18.1137,969.3941,0.0,0.0,0.6246,3.7477,2.4984,1.2492,8.7445,38.7258,48.0949,0.0,0.6246,416.0525,0.0,0.0,15.6152,339.163,537.7889,23.7352,3.123,21.8613,19.9875,770.7683,412.86699999999996,14.9906,109.9313,461.3866,9.3691,25.609,14.366,98.6883,365.3966,4.3723,7913.1793,1452.2174,78.7008,1.7990000000000002
221.8025,0.5397,75.0135,2805.1808,2658.9315,1542.9034,1963.3028,105.7744,1592.013,989.7841,211.0092,73.3945,1919.5899,10.2536,60.9822,171.6136,3936.8591,3070.1565,12092.8225,174.3119,2109.0124,325.9579,640.5828,62390.599,91127.6417,66435.769,18540.8419,10060.3454,15464.1123,535.8877,10481.3815,499.7302,44350.7825,15922.5904,3000.5397,4422.0183,3473.2866,235.8338,131.1387,4433.3513,0.0,0.0,32.3799,10.7933,59.9029,1.619,23.2056,183.4862,204.5332,2.1587,0.5397,5743.5942,0.0,3.7777,221.8025,287.6417,266.5947,171.6136,117.1074,375.6071,160.8203,3430.1133,1602.2666,357.2585,614.6789,1852.9682,66.3788,60.9822,116.0281,257.9601,14.0313,111.7107,4310.3076,956.2871,563.9504,0.664
255.351,0.0,25.4175,738.8799,1036.7962,1102.9999,481.1586,41.3773,2441.8502,267.0548,53.1993,46.6972,362.3467,8.2755,28.9641,29.5552,1110.6842,102.26100000000001,158.4158,1036.7962,1834.7865,57.9282,306.1918,17785.713,20910.0754,22326.2184,5696.5332,3705.5652,3367.5188,245.8992,2851.4851,521.9447,15751.1453,6022.923000000001,822.2255,5332.9393,6317.7183,237.0327,25.4175,146.0027,0.0,0.0,1.7733,11.231,10.0488,0.0,7.6844,53.7905,33.6929,0.0,0.0,2014.4820000000002,0.7862,3.3516,39.604,300.2808,96.941,76.2524,13.0043,195.0643,328.6538,1004.2855,1401.5073,44.9239,315.6495,749.7857,11.8221,87.4834,7.0932,66.7947,42.5595,9.4577,2153.3915,1256.0958,30.7374,1.129
105.4244,0.0,48.4085,1181.0345,1354.7745,422.4138,975.4642,37.1353,1638.5942,371.1074,87.5332,129.9735,220.8223,3.9788,17.9045,76.9231,390.5836,289.7878,1921.7507,289.1247,925.0663,181.0345,179.7082,20926.2599,23416.6313,29913.6074,4303.7135,3165.7825,946.9496,657.8249,1432.3607,234.0849,10543.7666,2877.0358,977.4469,4258.6207,4883.2891,72.9443,30.504,473.4748,0.0,0.0,3.9788,7.9576,12.5995,0.6631,0.0,7.9576,50.3979,0.6631,0.0,1061.008,0.9947,0.3316,59.6817,661.8037,188.3289,47.0822,33.8196,149.8674,142.5729,785.1459,1790.4509,102.7851,117.374,839.7347,19.2308,23.2095,7.2944,37.1353,3.3156,0.6631,9159.8143,1031.1671,10.6101,1.923
278.402,0.6242,33.0836,1339.5755,1808.9888,926.3421,665.4182,63.6704,2659.176,420.0125,118.6017,21.8477,498.1273,5.617999999999999,73.6579,77.4032,2283.3958,337.0787,1119.8502,554.3071,2093.6205,193.5081,528.7141,25600.4557,48667.5343,21557.808999999997,18654.9251,7029.8439,4240.3246,933.2085,5554.3071,1799.6255,44150.437000000005,13064.0512,2707.8652,3976.2797,15709.1136,300.8739,61.1735,274.0325,0.0,0.0,18.7266,39.9501,7.4906,0.0,7.4906,83.6454,77.4032,0.0,0.0,3868.5268,1.2484,0.0,99.8752,186.0175,194.7566,92.3845,41.8227,209.1136,157.9276,1641.6979,2939.4507,148.5643,543.0712,684.8752,53.6829,66.1673,56.803999999999995,56.803999999999995,132.9588,48.6891,10539.3258,1507.4906,31.8352,5.6160000000000005
116.3428,0.258,18.5769,635.7418,566.0785,621.5511,307.0344,37.1537,1826.9835,115.4681,43.346000000000004,9.5464,191.445,4.1282,22.189,41.798,2271.0223,97.5286,311.1626,315.5488,913.1048,75.3395,210.7959,20512.4584,12184.8115,19576.9918,3396.4709999999995,2222.7741,1061.9777,291.0376,1286.1902,667.2192,7675.0854,3414.2249,2335.448,4211.5312,1498.2762,412.0453,15.4807,185.5107,0.0,0.0,1.2901,9.8045,13.9327,0.258,2.8381,12.1266,230.4048,0.0,0.0,1383.4608,49.2803,14.1907,64.76100000000001,79.9837,45.1521,30.7034,35.3477,112.7513,231.1788,366.3772,696.3746,61.4069,245.8855,635.089,329.2234,59.8588,11.0945,57.5367,10.8365,5.1602,10385.5023,1798.0862,4.6442,4.159
150.7777,0.5878,21.1618,1171.5398,1636.805,1259.4199,1143.618,400.0165,2792.1795,162.255,87.5863,28.8035,767.7024,15.5774,136.3759,74.0662,5579.3626,2047.6963,3751.2197,327.1259,1203.5763,311.2545,1076.0178,27937.6139,35069.0315,22398.4323,9695.623,6917.2574,6268.0022,1318.4966,7208.5258,383.8512,31043.1583,7775.4911,3009.658,4263.8051,26197.4042,215.7326,79.3567,351.8146,0.0,0.0,17.3409,23.5131,14.1079,0.5878,13.8139,316.545,510.2341,0.0,0.0,5526.1201,1.1668,18.8193,283.3327,400.3104,197.8039,146.9568,90.5254,581.9490000000001,106.9846,1212.9816,1615.9372,163.1221,652.4883,976.8749,49.9653,82.5897,60.5462,45.8505,154.0107,17.6348,10232.3093,2389.224,16.1653,4.217
288.4936,0.3362,57.4983,2312.7102,1646.9401,1534.6335,2334.9025,706.7922,3200.7397,770.575,275.3867,55.1446,1786.1466,61.5333,123.0666,166.7787,3234.0282,1867.8547,5176.8662,283.7929,1295.5615,471.7552,1198.0498,69300.2522,119082.7404,58224.926,21765.659,12222.9085,21823.1338,403.1607,20305.648999999998,1488.5676,57206.7922,46105.1479,20514.2199,3058.1708,12385.6759,283.7929,112.9792,2387.6933,0.0,0.0,48.4196,31.6073,32.9523,0.3362,17.1486,356.7586,752.5219,0.6725,0.0,10460.3968,12.8312,1.9637,537.996,302.2865,483.1876,424.0081,340.2824,691.9973,68.5945,2337.2562,3177.8749,416.6106,779.4217,1594.1627,168.7962,162.0713,160.0538,201.7485,128.7828,63.887,10303.6315,1577.3369,7.7337,4.273
257.176,0.5799,6.0887,687.7356,727.4572,610.9017,243.2589,55.3784,3043.4909,70.5451,8.6982,2.0296,189.6202,1.4497,22.6153,30.4436,3037.982,356.6251,1383.5894,75.3842,598.7214,53.6387,293.4184,14977.9269,14435.5204,9303.2444,4524.813,2833.2618,307.6254,557.263,1777.9066,187.8805,13828.0661,1203.1023,831.9658,4124.3839,9624.5288,266.1641,6.9585,411.7135,0.0,0.0,1.1598,6.6686,23.1951,0.0,0.5799,17.1064,84.6622,0.0,0.0,1690.9307,1.4178,0.6118,73.9345,749.4926,82.0528,43.7808,32.1832,105.5378,40.3015,328.2111,1487.0977,18.846,206.1467,4580.4523,502.7544,35.9524,6.9585,65.8162,28.9939,7.2485,16112.4964,1909.539,706.8716,1.443
111.42,0.3062,30.927,1779.6831,2014.8511,1078.1597,1593.8146,104.4171,4778.3817,190.52900000000002,62.4665,47.7685,690.4999,13.4732,61.8541,90.9439,3074.0259,1576.9731,4091.2501,172.0891,977.1109,253.5405,674.577,50504.9713,92560.5144,33791.4721,13556.794,7668.3457,1081.2218,1489.7037,1656.5873,411.8503,31412.0799,2453.8774,944.959,4942.5094,21301.6918,188.9306,60.6293,440.0214,0.0,0.0,27.2525,17.4539,37.0512,0.3062,11.3297,182.19400000000002,101.9674,0.0,0.0,3678.7874,0.9186,2.4497,240.0674,408.48199999999997,95.2308,96.4556,132.8944,324.5809,132.282,562.5048,2141.6214,142.0807,398.0709,1148.6672,91.8625,86.65700000000001,22.6594,52.0554,21.4346,12.8608,3336.7527,1625.3541,782.9748,0.515
186.8524,1.7143,18.5712,600.5654,771.7066,841.1344,268.8545,23.9998,2375.4048,271.6601,51.1423,25.9997,199.4266,4.5714,34.5711,43.1424,797.992,33.1425,266.2831,557.7087,719.7071,70.8564,208.5693,18929.485,13486.2137,16905.7681,4503.0978,3771.1051,2739.6869,102.8561,7698.4944,621.9938,13610.4353,12115.676000000001,7719.3857,5381.3748,4089.9591,215.9978,21.1426,107.1418,0.0,0.0,1.1428,4.0,4.8571,0.2857,2.8571,27.714000000000002,65.7136,0.5714,0.0,1505.4135,2.8571,0.0,22.2855,205.1408,41.4282,31.714000000000002,26.5712,137.7129,228.5691,657.9934,771.1351,45.9995,257.1403,853.3,31.1425,52.2852,11.4285,20.5712,57.1423,7.9999,4076.8164,1227.702,5.4285,1.61
195.14,1.2304,35.9274,1750.8459,2700.4614,1818.5174,935.8351,89.5724,1515.3491,462.4645,80.7136,52.9068,339.5878,9.597000000000001,49.2156,94.7401,2594.8939,478.62199999999996,2189.6032,147.4008,692.956,190.2184,366.6564,38966.2012,56357.613,35126.3611,7435.0046,5527.653,3359.9508,1143.5251,4428.9142,727.8991,28209.4125,8105.4888,2082.542,4725.1922,4340.3261,349.1849,45.7705,603.3836,0.9843,0.0,3.6912,18.4559,17.9637,1.9686,11.8118,309.0741,117.8714,0.4922,0.4922,6167.4414,0.5857,0.6447,746.6010000000001,360.7505,75.0538,67.9176,72.593,246.0781,146.6626,3083.1129,769.9785,87.6038,402.8299,2245.49,37.4039,40.849000000000004,19.1941,47.9852,322.1163,22.147,3579.4525,855.8597,71.1166,0.698
213.0347,147.8502,57.1429,1163.1068,1396.9487,696.81,3831.0679999999998,72.6768,1447.4341,335.9723,109.57,31.068,754.785,11.9279,38.835,165.8807,580.5825,1392.233,6775.3121,107.9057,1026.3495,1165.8807,462.6907,21448.8128,26101.8807,12766.9126,7357.8752,3249.337,2964.7712,817.1983,2201.1096,137.3093,17363.1068,5277.1345,1017.4397,4924.8266,5783.6338,318.4466,80.7212,684.0499,0.0,0.0,165.8807,75.4508,79.0569,0.0,2.2191,121.2205,110.4022,1.1096,0.0,3930.6519,0.8155,1.4036,973.3703,88.2108,161.4424,95.9778,390.5687,1888.2108,89.8752,2496.2552,704.2996,293.7587,344.5215,1081.9029,99.8613,77.1151,37.7254,78.7795,72.9542,21.0818,2203.3287,1344.2441,0.5548,2.281
230.0195,0.9747,41.423,1044.8343,1692.9825,2369.883,1775.8285,93.0799,2900.0975,234.8977,130.11700000000002,66.7641,1032.1637,23.3918,95.5166,90.6433,3308.4795,667.154,2476.1209,479.0448,1079.922,276.3158,1180.3119,61399.9951,89284.1228,45869.386,22639.0253,13977.9337,20136.9396,661.306,19313.3528,715.3996,70769.0058,46770.8918,33309.9513,4689.5712,8230.0195,423.9766,76.5107,646.1988,0.0,0.0,10.2339,24.8538,6.3353,3.8986,27.2904,372.3197,142.3002,0.4873,0.0,14977.617,1.501,1.423,193.9571,419.1033,216.8616,162.768,113.0604,534.1131,293.8596,651.5595,2853.3138,151.5595,1005.3606,2209.0156,64.3275,160.3314,35.575,31.6764,127.193,48.7329,2261.2086,1540.4483,149.1228,2.6210000000000004
228.7823,0.0,44.2804,855.4736,1017.8352,1146.9865,681.4268,811.8081,1583.6408,639.7847,103.936,26.4453,739.2374,10.4551,75.0308,211.5621,1487.0849,521.5252,3117.4662,200.49200000000002,942.8044,107.6261,452.6445,26153.1058,27075.8057,16600.0861,7783.5178,4627.9213,4260.7626,503.075,1588.5609,390.5289,20884.9938,7134.3665,867.7737,3146.9865,12024.6002,221.4022,107.0111,569.4957,0.0,0.0,3.69,14.7601,28.2903,1.23,7.3801,32.5953,273.6777,0.0,0.0,2813.6531,0.0,0.0,107.0111,188.8069,292.7429,89.1759,78.7208,210.9471,71.3407,1369.0037,1234.9323,161.7466,444.6494,1889.4096,362.2386,55.9656,97.171,74.4157,54.1205,6.1501,7585.4859,1941.5744,4.92,1.0959999999999999
75.1982,0.0,0.312,242.7559,411.2498,778.5039,58.6608,21.2177,2164.2097,22.029,65.8374,0.0,475.215,1.2481,17.7855,1.5601,7080.4854,61.7811,16.5374,183.15900000000002,516.0904,7.1766,224.0344,20581.207,31008.2702,18110.4914,16153.6913,8087.8914,1360.7437,526.0752,17626.0154,1882.1386,39377.9457,23001.5648,4334.0359,3076.8847,28091.9727,205.3129,0.312,40.8754,0.0,0.0,0.0,2.8082,9.0487,0.0,1.2481,160.6932,8.7367,0.0,0.0,7683.3689,0.312,0.0,22.1538,909.5547,40.8754,7.8006,0.9361,70.5178,199.6964,104.2166,1352.3191,2.8082,181.5989,796.1239999999999,55.5406,29.3304,0.0,8.7367,60.845,11.2329,6743.1858,3110.2714,4151.8129,1.631
107.8782,0.0,2.48,1067.0023,1351.5776,624.9496,272.1755,59.519,2443.9994,56.2145,35.3394,12.3998,812.8065,9.9198,35.3394,43.3993,14737.7754,177.3171,291.3952,216.9964,859.3057,32.8595,271.5555,36530.4136,59347.0826,28604.0374,6642.5697,3088.7887,1316.2382,252.9558,2243.7428,338.5144,12547.9717,6296.4171,987.0236,2395.6402,36382.856,247.9959,22.9396,264.7356,0.0,0.0,0.62,9.9198,5.5799,0.62,37.1994,143.8376,31.6195,0.0,0.0,1860.4279,0.0,0.0,63.8589,256.0557,130.1978,54.5591,16.7397,234.9761,63.8589,1257.3391,2779.4139,44.6393,180.417,1942.4402,84.3186,159.9573,73.1588,75.6387,199.6367,8.0599,7490.7157,1598.3335,106.6382,0.66
188.1473,11.5075,48.9068,629.4591,631.7606,1804.9482,777.9056,533.3717,2971.8067,304.3096,224.3959,74.2232,845.7998,21.8642,119.6778,157.0771,2795.1669,635.2129,1426.9275,818.1818,2755.4603,172.0368,1242.8078,30539.6778,31782.0138,21270.3452,21207.1346,11204.2578,6991.9448,1103.5673,5489.0679,595.5121,53591.4845,17643.4522,10285.3107,3659.954,18107.0196,316.4557,127.73299999999999,265.8228,0.0,0.0,11.5075,42.5777,10.3567,0.0,15.5351,191.5995,699.6548,0.5754,0.0,6104.5109,0.5754,0.0,123.7054,268.6997,342.9229,115.6502,90.3337,197.9287,341.1968,546.6053,3150.1726,184.6951,766.3982,785.0,96.0875,136.3636,71.9217,242.2325,289.4131,42.0023,9590.3337,2108.1703,7.4799,1.304
147.0422,0.8439,14.135,592.1941,769.6203,951.0549,177.4262,63.2911,2852.7426,86.8861,89.0295,6.5401,301.4768,2.7426,51.6878,18.9873,516.8776,79.5359,184.5992,576.5823,1309.7046,57.38399999999999,914.135,19280.2321,21631.3586,24845.8565,7470.8861,5242.827,3256.3291,122.1519,2927.6371,168.1435,22894.3038,7602.4726,1830.1688,2828.27,6155.6962,721.73,13.5021,87.9747,0.0,0.0,0.4219,44.9367,3.7975,1.0549,1.0549,39.2405,616.2447,0.0,0.0,3735.1477,1.5253,0.3734,33.1224,204.4304,114.557,91.3502,21.308000000000003,131.8565,239.0295,305.4852,1175.9494,37.5527,831.8565,1056.3882,194.5148,87.9747,9.9156,100.8439,28.691999999999997,7.3839999999999995,6767.0886,1576.5823,11.3924,1.276
179.7996,1.1721,66.3424,1339.0377,1758.6591,870.4214,1037.3322,165.5043,1695.5987,602.8905,170.6617,89.0816,877.6886,28.5999,65.8735,126.1208,3244.9159,229.5024,1119.3811,245.4434,1240.1078,183.5551,422.9034,37824.4904,43010.1155,41665.4984,10695.2353,7759.4327,5568.3057,652.1714,2762.4685,916.6032,30084.2759,10528.1158,1627.8497,4120.2602,41594.3269,190.3534,94.7078,249.66299999999998,0.0,0.0,7.0328,23.9114,14.7688,0.2344,9.6114,112.7586,231.3778,2.3443,0.0,4919.5007,0.2344,0.2344,70.0932,461.1147,288.3432,138.311,80.4079,171.8338,135.9667,705.3859,1870.2456,208.1697,575.7487,922.7404,255.2892,75.485,65.4047,69.8588,160.5814,42.6654,3944.91,1588.4663,2.8131,0.5
199.9623,0.2515,22.8888,1675.4072,1849.2108,988.2412,3156.8886,688.172,1320.0025,305.0192,144.8783,26.1586,894.674,11.0671,168.0186,172.2945,466.0756,1689.9956,16637.6155,134.0628,871.0306,566.9371,1267.4338,54312.0166,75796.8258,58320.7621,18672.5071,10839.912,1812.9913,2942.5894,2617.8708,515.8775,49921.65,5960.1685,2824.6293,3945.1676,19635.5405,278.1865,110.6709,1596.6799,1.0061,0.2515,72.6907,24.3979,32.6982,0.2515,0.2515,25.404,820.9772,0.2515,0.0,7303.4949,8.0488,78.4758,560.3974,384.0785,754.8261,437.6533,202.729,1338.3638,50.0534,2338.4267,1392.6932,284.7262,635.1003,1268.4701,154.1847,84.2608,79.9849,147.8966,94.3218,23.8949,4147.6451,1773.5019,23.1403,1.3130000000000002
90.2829,0.24600000000000002,6.6421,1279.2128,707.2571,864.6986,253.3825,51.4145,2231.2423,225.9803,23.6162,4.92,136.2854,41.3284,29.0283,23.6162,3040.5904,62.4846,669.1267,679.4588,738.0074,24.8462,278.4748,49096.4059,28330.5633,26792.4379,4699.877,2999.7540000000004,760.8856,644.2804,2195.08,1352.0295,11434.1943,3373.5129,907.4982,5675.7688,26312.679,156.9496,11.5621,181.5498,0.0,0.0,0.738,7.6261,15.0062,0.24600000000000002,6.6421,29.7663,94.9569,0.0,0.0,3212.1697,1.9680000000000002,0.9840000000000001,43.7884,441.0824,243.5424,46.0025,35.4244,88.8069,42.5584,379.0898,2864.2066,32.9643,182.7798,1075.7835,297.171,218.2042,12.5461,45.5105,262.2386,8.6101,19894.4649,1441.5744,40.3444,168.683
75.4408,1.9134,2.46,399.8907,478.8848,562.799,204.4554,46.1938,3665.1633,79.6447,27.6069,1.64,172.7484,5.4667,18.5869,20.2269,148.9682,221.1289,318.1632,151.4282,802.5147,36.3537,321.9899,24926.3086,17726.1801,11359.5107,2030.8870000000002,1332.5133,968.4297,102.7744,1545.7155,39.9071,5694.9569,1865.1825,347.1368,7186.2785,2808.5281,195.162,14.2135,85.2809,0.0,0.0,6.8334,15.3068,3.5534,0.2733,312.9698,169.195,94.0276,0.0,0.0,2369.2798,0.5467,0.2733,37.9937,867.842,159.6283,71.3407,12.3001,116.4412,36.9004,277.1628,1046.8771,25.4203,251.7425,746.5491,29.7936,42.3671,28.7003,51.3872,167.8283,260.2159,12757.9609,1127.2379,23.5069,155.327
127.0136,0.3098,11.1524,780.3594,913.2589999999999,815.9851,256.8154,10.222999999999999,3278.5006,150.4802,59.1698,3.4077,272.3048,7.7447,45.538999999999994,37.4845,471.8092,24.1636,48.3271,176.8897,1393.7423,31.5985,466.233,11350.6258,12706.7038,8905.4399,6514.2503,4169.145,3841.6976,478.6245,4297.7076,799.2565,20702.912,7390.7776,925.9603,4054.2131,15180.6072,527.881,27.2615,71.8711,0.0,0.0,0.3098,3.0979,6.5056,0.9294,8.6741,26.6419,107.1871,0.3098,0.0,3148.1382,0.3098,0.0,22.3048,146.2206,97.2739,43.9901,20.1363,66.9145,65.9851,166.0471,1995.3532,47.7076,254.6468,1704.5105,205.3903,118.6493,7.1252,107.8067,270.4461,8.0545,9299.8761,2909.2317,193.9281,173.798
886.6662,9.9439,28.1744,1730.2422,2458.6343,4312.3468,2051.7622,116.8411,1778.3044,121.3158,58.8349,39.7757,1252.934,5.8006,53.0342,8.2866,5219.7296,145.0155,178.1619,9204.7557,2204.2191,300.8036,1989.6127,38495.3025,94102.6254,69212.1805,33797.4548,22693.9572,7138.0776,6132.0843,11106.5305,2006.1859,97554.8314,25879.0281,11470.8343,7609.5851,25605.5951,201.3644,55.5202,1059.8562,0.0,0.0,0.8287,14.9159,9.1153,0.0,73.7507,174.8473,34.8037,4.1433,0.0,9344.7992,1.4916,5.9664,76.2367,593.3206,293.3457,282.5731,60.4922,1612.5724,655.4701,415.9873,2829.0454,40.6043,1324.1987,1510.5312,19.0592,63.8068,11.6012,57.1775,161.5887,15.7445,3059.4129,2041.8183,16.5732,126.785
169.3931,2.1108,7.3879,770.9763,780.4749,643.7995,362.0053,169.9208,2852.7704,29.9894,31.6623,3.1662,226.9129,10.0264,44.3272,17.942,376.781,135.6201,191.02900000000002,697.6253,655.9261,43.2718,592.0844,12153.9894,17620.2639,15760.7388,7840.6332,4476.5172,1634.3008,1365.6992,2221.1082,373.6148,24470.7124,4602.9868,2406.3272,5463.8522,10563.5884,126.1214,18.9974,80.2111,0.0,0.0,1.5831,10.0264,31.6623,0.5277,17.4142,20.5805,241.1609,1.0554,0.5277,4284.2691,0.0,0.5277,21.1082,313.4565,88.1266,90.2375,22.1636,118.7335,130.343,3060.6859999999997,745.6464,22.1636,561.4776,498.343,330.8707,35.3562,14.248,55.409,422.6913,8.4433,6424.8021,1337.2032,200.0,150.734
209.9024,0.8674,29.7795,1041.1276,1250.7409,649.9458,623.6357,33.5381,1726.6353,271.73400000000004,126.0571,41.6335,213.0828,8.6737,35.562,33.8272,802.8912,110.4445,436.2848,1163.7152,915.3538,72.5696,358.51099999999997,42498.7756,42566.0051,39219.322,7678.4966,4538.6339,2917.2389,292.8804,3108.3484,484.279,21832.743,10398.7799,1407.4449,5553.4514,2556.1258,386.5558,21.1059,167.6906,0.0,0.0,1.1565,8.0954,5.7824,0.2891,4.6259,27.7557,88.7604,0.2891,0.0,1694.2537,0.0,1.7347,28.9122,272.0636,61.5829,47.416000000000004,41.6335,209.6133,178.9664,409.6856,655.7282,98.5905,369.7868,532.4033,36.1402,60.7156,17.0582,34.1164,65.0524,3.4695,4596.4583,1259.9928,19.9494,225.204
183.7013,0.2726,33.7967,757.9722,1014.9905,1081.7661,500.4088,23.9847,1830.7441,378.4028,81.7661,77.9504,378.8498,6.8138,26.7103,43.3361,910.8749,88.0349,654.6743,1089.9428,1440.7168,65.958,200.0545,24593.0771,21783.9057,15671.8043,6299.2641,4379.94,2198.6917,185.6092,5400.109,438.5391,16172.5266,10510.7931,7408.3483,3529.5721,6869.1742,182.3385,47.4244,109.5666,0.0,0.0,2.9981,7.6315,11.7198,0.2726,1.9079,12.5375,88.58,1.0902,0.0,2338.5119,0.0,0.2726,45.5165,237.3944,107.3862,59.9618,60.507,142.2731,261.6517,538.5664,1979.0134,81.4936,410.7386,1495.0668,110.3843,159.7165,10.0845,35.431999999999995,26.4377,19.6239,6903.5159,1984.1919,4.906000000000001,150.81
