B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,Neoantigen_num,numberOfBindingExpressedPMHC,Treg_cluster
0.12300000000000001,0.0,0.09300000000000001,0.147,0.0,0.0,0.024,0.073,0.067,0.0,0.0,0.084,0.016,0.024,0.055,0.134,0.013000000000000001,0.011000000000000001,0.134,0.0,0.0,0.001,2.0,42.0,0
0.0,0.059000000000000004,0.017,0.106,0.0,0.092,0.0,0.062,0.086,0.0,0.0,0.09300000000000001,0.005,0.084,0.032,0.275,0.036000000000000004,0.0,0.035,0.0,0.0,0.017,8.0,76.0,0
0.039,0.0,0.11900000000000001,0.28300000000000003,0.0,0.0,0.004,0.09300000000000001,0.0,0.0,0.0,0.039,0.018000000000000002,0.0,0.024,0.35100000000000003,0.0,0.0,0.0,0.027000000000000003,0.0,0.002,3.0,36.0,1
0.0,0.009000000000000001,0.0,0.044000000000000004,0.0,0.10300000000000001,0.0,0.026000000000000002,0.008,0.0,0.0,0.08800000000000001,0.048,0.06,0.048,0.244,0.009000000000000001,0.0,0.313,0.0,0.0,0.0,1.0,97.0,1
0.011000000000000001,0.0,0.145,0.069,0.0,0.275,0.0,0.023,0.040999999999999995,0.0,0.004,0.081,0.024,0.0,0.017,0.28800000000000003,0.0,0.0,0.023,0.0,0.0,0.0,1.0,43.0,1
0.035,0.0,0.027999999999999997,0.09,0.0,0.156,0.0,0.102,0.099,0.0,0.006,0.006999999999999999,0.024,0.163,0.059000000000000004,0.228,0.003,0.0,0.0,0.0,0.0,0.0,34.0,139.0,0
0.063,0.0,0.11199999999999999,0.096,0.0,0.121,0.0,0.124,0.069,0.0,0.0,0.067,0.028999999999999998,0.0,0.092,0.18,0.027999999999999997,0.0,0.021,0.0,0.0,0.0,5.0,116.0,0
0.003,0.002,0.0,0.0,0.0,0.20199999999999999,0.0,0.096,0.005,0.0,0.001,0.012,0.024,0.0,0.111,0.36200000000000004,0.027000000000000003,0.0,0.14400000000000002,0.0,0.0,0.011000000000000001,8.0,100.0,1
0.0,0.023,0.011000000000000001,0.23,0.0,0.055,0.0,0.087,0.098,0.0,0.0,0.008,0.004,0.13,0.168,0.08199999999999999,0.028999999999999998,0.0,0.07200000000000001,0.0,0.0,0.003,23.0,87.0,0
0.0,0.09,0.012,0.08,0.0,0.157,0.0,0.036000000000000004,0.1,0.0,0.0,0.187,0.066,0.069,0.027000000000000003,0.045,0.0,0.0,0.127,0.0,0.0,0.003,4.0,45.0,1
0.0,0.057999999999999996,0.012,0.248,0.0,0.032,0.0,0.039,0.002,0.0,0.0,0.047,0.042,0.083,0.031,0.131,0.008,0.0,0.254,0.0,0.012,0.001,6.0,178.0,1
0.051,0.182,0.0,0.11800000000000001,0.0,0.11199999999999999,0.0,0.10400000000000001,0.024,0.0,0.0,0.054000000000000006,0.024,0.045,0.125,0.049,0.0,0.036000000000000004,0.075,0.0,0.0,0.0,5.0,61.0,0
0.018000000000000002,0.031,0.0,0.11199999999999999,0.0,0.307,0.0,0.068,0.11699999999999999,0.0,0.0,0.077,0.039,0.0,0.055999999999999994,0.064,0.036000000000000004,0.0,0.0,0.064,0.0,0.01,5.0,230.0,0
0.017,0.0,0.001,0.38,0.0,0.009000000000000001,0.0,0.10300000000000001,0.040999999999999995,0.0,0.0,0.127,0.018000000000000002,0.0,0.059000000000000004,0.214,0.013999999999999999,0.0,0.01,0.004,0.0,0.003,5.0,126.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.111,0.009000000000000001,0.0,0.135,0.0,0.14,0.011000000000000001,0.091,0.07200000000000001,0.0,0.025,0.0,0.047,0.021,0.1,0.126,0.002,0.019,0.0,0.051,0.0,0.038,5.0,69.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,141.0,0
0.032,0.091,0.0,0.214,0.0,0.22899999999999998,0.0,0.032,0.042,0.0,0.0,0.043,0.023,0.0,0.069,0.18899999999999997,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,5.0,13.0,0
0.013000000000000001,0.0,0.0,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.062,0.0,0.046,0.147,0.0,0.187,0.0,0.013000000000000001,0.0,0.24100000000000002,0.003,0.11800000000000001,5.0,17.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,0
0.07400000000000001,0.0,0.06,0.127,0.0,0.142,0.006999999999999999,0.095,0.061,0.0,0.004,0.0,0.0,0.025,0.051,0.27,0.02,0.0,0.064,0.0,0.0,0.0,5.0,152.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,1
0.027999999999999997,0.012,0.132,0.289,0.0,0.0,0.0,0.162,0.045,0.0,0.0,0.08800000000000001,0.046,0.102,0.03,0.057,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,12.0,159.0,0
0.11800000000000001,0.0,0.079,0.047,0.0,0.175,0.001,0.04,0.0,0.0,0.0,0.052000000000000005,0.011000000000000001,0.0,0.102,0.297,0.0,0.033,0.045,0.0,0.0,0.0,11.0,26.0,1
0.0,0.044000000000000004,0.018000000000000002,0.08,0.0,0.077,0.0,0.05,0.0,0.0,0.021,0.013999999999999999,0.22,0.0,0.001,0.44299999999999995,0.0,0.0,0.032,0.0,0.0,0.0,5.0,15.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,0.0,4.0,0
0.0,0.01,0.0,0.01,0.0,0.044000000000000004,0.0,0.0,0.008,0.0,0.031,0.0,0.179,0.0,0.0,0.68,0.0,0.009000000000000001,0.028999999999999998,0.0,0.0,0.0,2.0,42.0,1
0.07,0.35600000000000004,0.0,0.18100000000000002,0.0,0.0,0.057999999999999996,0.053,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.053,0.113,0.0,0.0,0.008,0.0,0.0,0.0,0.0,144.0,0
0.006999999999999999,0.621,0.0,0.07,0.0,0.0,0.012,0.055,0.011000000000000001,0.0,0.0,0.003,0.0,0.067,0.05,0.096,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,2.0,108.0,0
0.267,0.345,0.0,0.055,0.0,0.0,0.040999999999999995,0.066,0.0,0.0,0.01,0.008,0.003,0.086,0.0,0.094,0.0,0.021,0.004,0.0,0.0,0.001,1.0,138.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,22.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,64.0,-1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,63.0,-1
0.003,0.0,0.002,0.133,0.0,0.0,0.05,0.067,0.004,0.0,0.023,0.006,0.0,0.249,0.149,0.295,0.0,0.0,0.0,0.02,0.0,0.0,8.0,322.0,0
0.0,0.001,0.0,0.142,0.0,0.0,0.0,0.18600000000000003,0.009000000000000001,0.0,0.0,0.11699999999999999,0.004,0.10099999999999999,0.256,0.076,0.0,0.085,0.0,0.023,0.0,0.0,1.0,119.0,0
0.026000000000000002,0.0,0.021,0.182,0.0,0.22399999999999998,0.0,0.03,0.0,0.0,0.015,0.028999999999999998,0.076,0.0,0.005,0.369,0.0,0.003,0.02,0.0,0.0,0.0,0.0,1.0,1
0.002,0.017,0.027000000000000003,0.055,0.0,0.053,0.0,0.109,0.0,0.0,0.0,0.146,0.228,0.0,0.006999999999999999,0.233,0.0,0.008,0.0,0.11,0.004,0.0,5.0,47.0,1
0.016,0.0,0.0,0.134,0.0,0.237,0.0,0.0,0.012,0.0,0.0,0.073,0.042,0.0,0.032,0.344,0.0,0.004,0.0,0.09699999999999999,0.0,0.01,0.0,0.0,1
0.017,0.03,0.0,0.134,0.005,0.272,0.022000000000000002,0.0,0.008,0.0,0.084,0.0,0.076,0.16399999999999998,0.016,0.049,0.011000000000000001,0.0,0.0,0.10400000000000001,0.009000000000000001,0.0,22.0,168.0,1
0.0,0.061,0.027999999999999997,0.092,0.0,0.182,0.0,0.025,0.0,0.0,0.0,0.094,0.094,0.0,0.0,0.264,0.0,0.02,0.0,0.141,0.0,0.0,5.0,10.0,1
0.023,0.0,0.017,0.107,0.0,0.066,0.0,0.085,0.022000000000000002,0.0,0.0,0.10800000000000001,0.066,0.0,0.021,0.42700000000000005,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,5.0,9.0,1
0.005,0.14800000000000002,0.073,0.064,0.0,0.087,0.0,0.057999999999999996,0.022000000000000002,0.0,0.0,0.154,0.008,0.0,0.0,0.23,0.0,0.0,0.0,0.152,0.0,0.0,1.0,3.0,1
0.0,0.0,0.009000000000000001,0.004,0.0,0.539,0.0,0.01,0.0,0.0,0.0,0.13699999999999998,0.10400000000000001,0.075,0.0,0.0,0.0,0.008,0.106,0.0,0.009000000000000001,0.0,0.0,1.0,1
0.006999999999999999,0.03,0.008,0.10099999999999999,0.0,0.237,0.0,0.028999999999999998,0.012,0.0,0.0,0.10400000000000001,0.066,0.18100000000000002,0.005,0.138,0.0,0.036000000000000004,0.04,0.0,0.0,0.005,1.0,36.0,1
0.0,0.027999999999999997,0.055,0.19899999999999998,0.0,0.18,0.0,0.087,0.0,0.0,0.024,0.006999999999999999,0.10099999999999999,0.0,0.0,0.223,0.0,0.018000000000000002,0.078,0.0,0.0,0.0,1.0,17.0,1
0.059000000000000004,0.0,0.11900000000000001,0.08199999999999999,0.0,0.067,0.0,0.018000000000000002,0.0,0.0,0.0,0.132,0.08800000000000001,0.0,0.0,0.301,0.0,0.022000000000000002,0.0,0.111,0.001,0.0,1.0,7.0,1
0.0,0.022000000000000002,0.133,0.247,0.0,0.163,0.0,0.027000000000000003,0.013999999999999999,0.0,0.0,0.022000000000000002,0.031,0.0,0.039,0.212,0.0,0.0,0.091,0.0,0.0,0.0,5.0,13.0,0
0.04,0.0,0.076,0.078,0.0,0.154,0.0,0.003,0.0,0.0,0.125,0.015,0.10800000000000001,0.0,0.0,0.33799999999999997,0.0,0.017,0.047,0.0,0.0,0.0,1.0,14.0,1
0.0,0.002,0.043,0.081,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.042,0.115,0.0,0.0,0.353,0.0,0.026000000000000002,0.133,0.0,0.006,0.0,1.0,13.0,1
0.018000000000000002,0.0,0.038,0.073,0.0,0.037000000000000005,0.0,0.03,0.0,0.0,0.0,0.07400000000000001,0.048,0.0,0.013000000000000001,0.545,0.0,0.001,0.0,0.115,0.0,0.01,9.0,11.0,1
0.022000000000000002,0.0,0.15,0.05,0.0,0.106,0.0,0.10300000000000001,0.0,0.0,0.0,0.10300000000000001,0.055999999999999994,0.0,0.0,0.39299999999999996,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,5.0,9.0,1
0.011000000000000001,0.0,0.0,0.264,0.0,0.115,0.0,0.015,0.026000000000000002,0.0,0.0,0.078,0.08199999999999999,0.08900000000000001,0.0,0.221,0.0,0.0,0.094,0.0,0.008,0.0,5.0,18.0,1
0.073,0.0,0.064,0.034,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.077,0.092,0.0,0.015,0.39899999999999997,0.0,0.003,0.125,0.0,0.0,0.0,5.0,7.0,1
0.0,0.0,0.054000000000000006,0.153,0.0,0.026000000000000002,0.0,0.055,0.0,0.0,0.0,0.077,0.17,0.0,0.0,0.358,0.0,0.01,0.098,0.0,0.0,0.0,5.0,6.0,1
0.017,0.0,0.047,0.21899999999999997,0.0,0.098,0.0,0.14300000000000002,0.0,0.0,0.0,0.094,0.015,0.0,0.084,0.266,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,3.0,33.0,1
0.0,0.049,0.001,0.067,0.0,0.11900000000000001,0.0,0.054000000000000006,0.0,0.0,0.0,0.073,0.034,0.0,0.009000000000000001,0.48700000000000004,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,5.0,4.0,1
0.004,0.0,0.023,0.18100000000000002,0.0,0.327,0.0,0.025,0.0,0.0,0.0,0.051,0.078,0.0,0.0,0.24100000000000002,0.0,0.009000000000000001,0.06,0.0,0.0,0.0,5.0,12.0,1
0.013999999999999999,0.016,0.045,0.084,0.0,0.111,0.0,0.022000000000000002,0.009000000000000001,0.0,0.0,0.04,0.024,0.0,0.011000000000000001,0.579,0.0,0.0,0.046,0.0,0.0,0.0,5.0,4.0,1
0.008,0.006999999999999999,0.004,0.109,0.0,0.29,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.086,0.024,0.008,0.368,0.0,0.0,0.055,0.0,0.027999999999999997,0.005,3.0,28.0,1
0.066,0.0,0.026000000000000002,0.21,0.0,0.193,0.0,0.0,0.013000000000000001,0.0,0.0,0.034,0.063,0.0,0.018000000000000002,0.355,0.0,0.006999999999999999,0.0,0.013999999999999999,0.0,0.0,5.0,10.0,1
0.0,0.009000000000000001,0.0,0.025,0.098,0.11,0.0,0.008,0.0,0.0,0.032,0.0,0.028999999999999998,0.0,0.002,0.337,0.0,0.0,0.345,0.0,0.0,0.004,0.0,2.0,1
0.003,0.003,0.0,0.067,0.011000000000000001,0.057,0.0,0.009000000000000001,0.0,0.0,0.013999999999999999,0.04,0.028999999999999998,0.0,0.0,0.705,0.0,0.009000000000000001,0.0,0.048,0.0,0.005,2.0,10.0,1
0.0,0.07400000000000001,0.0,0.031,0.0,0.084,0.0,0.006,0.0,0.0,0.035,0.038,0.23800000000000002,0.0,0.0,0.46299999999999997,0.0,0.0,0.0,0.021,0.0,0.009000000000000001,6.0,78.0,1
0.005,0.001,0.0,0.02,0.04,0.08800000000000001,0.0,0.0,0.0,0.0,0.10099999999999999,0.0,0.073,0.0,0.0,0.483,0.0,0.0,0.185,0.0,0.0,0.005,5.0,9.0,1
0.022000000000000002,0.0,0.0,0.040999999999999995,0.015,0.12300000000000001,0.0,0.018000000000000002,0.001,0.0,0.0,0.005,0.045,0.0,0.0,0.625,0.0,0.012,0.083,0.0,0.009000000000000001,0.0,0.0,27.0,1
0.002,0.009000000000000001,0.0,0.011000000000000001,0.07400000000000001,0.053,0.0,0.009000000000000001,0.0,0.0,0.008,0.033,0.228,0.0,0.0,0.414,0.0,0.008,0.0,0.14300000000000002,0.0,0.006999999999999999,5.0,24.0,1
0.0,0.01,0.0,0.047,0.0,0.174,0.0,0.027000000000000003,0.004,0.0,0.001,0.018000000000000002,0.091,0.0,0.0,0.489,0.0,0.013000000000000001,0.0,0.10800000000000001,0.009000000000000001,0.009000000000000001,0.0,15.0,1
0.019,0.0,0.0,0.009000000000000001,0.0,0.102,0.0,0.077,0.0,0.0,0.0,0.09699999999999999,0.037000000000000005,0.016,0.022000000000000002,0.311,0.004,0.0,0.306,0.0,0.0,0.0,5.0,18.0,1
0.121,0.0,0.204,0.07,0.0,0.128,0.0,0.043,0.06,0.0,0.0,0.054000000000000006,0.047,0.039,0.048,0.086,0.017,0.0,0.084,0.0,0.0,0.0,12.0,66.0,0
0.129,0.0,0.0,0.11199999999999999,0.0,0.193,0.0,0.043,0.001,0.0,0.0,0.01,0.008,0.03,0.064,0.258,0.042,0.008,0.102,0.0,0.0,0.0,0.0,33.0,0
0.10800000000000001,0.0,0.134,0.057,0.0,0.107,0.0,0.051,0.0,0.0,0.0,0.01,0.0,0.068,0.033,0.317,0.0,0.0,0.10400000000000001,0.0,0.0,0.008,5.0,42.0,0
0.057999999999999996,0.0,0.131,0.115,0.0,0.01,0.0,0.085,0.025,0.0,0.0,0.054000000000000006,0.038,0.015,0.09300000000000001,0.158,0.017,0.015,0.185,0.0,0.0,0.0,4.0,39.0,0
0.057999999999999996,0.0,0.013999999999999999,0.10099999999999999,0.0,0.115,0.0,0.196,0.0,0.0,0.0,0.028999999999999998,0.03,0.126,0.11800000000000001,0.207,0.002,0.0,0.003,0.0,0.0,0.001,2.0,87.0,0
0.027999999999999997,0.046,0.040999999999999995,0.096,0.0,0.134,0.0,0.19399999999999998,0.044000000000000004,0.0,0.0,0.067,0.01,0.059000000000000004,0.11699999999999999,0.14300000000000002,0.0,0.0,0.0,0.019,0.0,0.0,13.0,70.0,0
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,1.0,58.0,1
0.0,0.009000000000000001,0.128,0.102,0.0,0.094,0.0,0.096,0.047,0.0,0.0,0.022000000000000002,0.040999999999999995,0.0,0.01,0.353,0.0,0.002,0.094,0.0,0.0,0.003,0.0,9.0,1
0.09699999999999999,0.0,0.109,0.095,0.0,0.11699999999999999,0.0,0.106,0.0,0.0,0.0,0.001,0.016,0.005,0.054000000000000006,0.27,0.006,0.0,0.125,0.0,0.0,0.0,1.0,42.0,1
0.048,0.027000000000000003,0.015,0.134,0.0,0.204,0.0,0.045,0.055,0.0,0.012,0.0,0.017,0.096,0.11699999999999999,0.209,0.0,0.0,0.02,0.0,0.0,0.0,19.0,59.0,0
0.0,0.015,0.035,0.127,0.0,0.376,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.028999999999999998,0.0,0.023,0.267,0.064,0.004,0.024,0.0,0.0,0.0,3.0,57.0,0
0.032,0.0,0.017,0.046,0.0,0.065,0.0,0.017,0.013000000000000001,0.0,0.006,0.006,0.052000000000000005,0.18100000000000002,0.037000000000000005,0.444,0.0,0.009000000000000001,0.07400000000000001,0.0,0.0,0.0,3.0,53.0,0
0.013999999999999999,0.009000000000000001,0.037000000000000005,0.14800000000000002,0.0,0.038,0.0,0.036000000000000004,0.051,0.0,0.0,0.043,0.054000000000000006,0.028999999999999998,0.132,0.335,0.027000000000000003,0.0,0.048,0.0,0.0,0.0,3.0,23.0,0
0.133,0.0,0.121,0.158,0.043,0.0,0.013000000000000001,0.055999999999999994,0.083,0.0,0.0,0.049,0.027000000000000003,0.01,0.099,0.138,0.011000000000000001,0.0,0.057999999999999996,0.0,0.0,0.0,20.0,809.0,0
0.0,0.251,0.049,0.006,0.115,0.08199999999999999,0.0,0.084,0.0,0.0,0.0,0.094,0.015,0.094,0.0,0.055999999999999994,0.005,0.0,0.12300000000000001,0.0,0.025,0.001,5.0,617.0,1
0.321,0.0,0.09300000000000001,0.141,0.0,0.149,0.013000000000000001,0.081,0.01,0.0,0.0,0.012,0.021,0.0,0.051,0.106,0.001,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
0.27,0.0,0.07400000000000001,0.099,0.0,0.026000000000000002,0.0,0.08199999999999999,0.003,0.0,0.095,0.0,0.032,0.0,0.008,0.301,0.0,0.001,0.008,0.0,0.0,0.0,5.0,4.0,1
0.267,0.0,0.04,0.071,0.0,0.064,0.0,0.075,0.01,0.0,0.017,0.0,0.068,0.179,0.092,0.102,0.0,0.0,0.016,0.0,0.0,0.0,0.0,29.0,0
0.0,0.009000000000000001,0.044000000000000004,0.188,0.0,0.021,0.0,0.111,0.0,0.0,0.0,0.14300000000000002,0.039,0.0,0.166,0.244,0.0,0.002,0.0,0.034,0.0,0.0,10.0,4.0,1
0.022000000000000002,0.0,0.12300000000000001,0.08900000000000001,0.0,0.087,0.0,0.025,0.0,0.0,0.0,0.077,0.033,0.0,0.006999999999999999,0.33799999999999997,0.0,0.002,0.0,0.193,0.0,0.004,2.0,2.0,1
0.002,0.008,0.009000000000000001,0.034,0.0,0.172,0.0,0.016,0.005,0.0,0.016,0.013999999999999999,0.086,0.0,0.0,0.442,0.0,0.07400000000000001,0.0,0.084,0.0,0.036000000000000004,5.0,18.0,1
0.017,0.046,0.073,0.032,0.0,0.095,0.0,0.055,0.0,0.0,0.0,0.057,0.114,0.0,0.001,0.51,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,2.0,1
0.128,0.0,0.024,0.149,0.0,0.061,0.0,0.019,0.111,0.0,0.015,0.0,0.044000000000000004,0.054000000000000006,0.004,0.335,0.0,0.0,0.0,0.055,0.0,0.0,5.0,8.0,1
0.095,0.0,0.114,0.078,0.0,0.051,0.0,0.036000000000000004,0.003,0.0,0.0,0.081,0.102,0.0,0.0,0.257,0.0,0.002,0.0,0.18,0.001,0.0,5.0,3.0,1
0.0,0.002,0.044000000000000004,0.039,0.0,0.09699999999999999,0.0,0.024,0.0,0.0,0.002,0.09,0.133,0.0,0.0,0.161,0.0,0.017,0.0,0.29100000000000004,0.0,0.10099999999999999,24.0,22.0,1
0.017,0.0,0.036000000000000004,0.141,0.0,0.109,0.0,0.034,0.0,0.0,0.0,0.08,0.10800000000000001,0.0,0.006999999999999999,0.35,0.0,0.0,0.11699999999999999,0.0,0.0,0.0,5.0,1.0,1
0.075,0.0,0.14800000000000002,0.08199999999999999,0.0,0.043,0.01,0.0,0.003,0.0,0.015,0.0,0.042,0.027999999999999997,0.004,0.5379999999999999,0.0,0.003,0.006999999999999999,0.0,0.0,0.003,5.0,15.0,0
0.0,0.004,0.039,0.073,0.0,0.094,0.0,0.03,0.011000000000000001,0.0,0.0,0.06,0.113,0.0,0.021,0.281,0.0,0.0,0.0,0.273,0.0,0.0,5.0,7.0,1
0.012,0.003,0.051,0.10099999999999999,0.0,0.154,0.0,0.021,0.006999999999999999,0.0,0.0,0.076,0.09300000000000001,0.0,0.022000000000000002,0.45,0.0,0.004,0.0,0.0,0.005,0.0,5.0,6.0,1
0.01,0.0,0.0,0.0,0.0,0.19899999999999998,0.0,0.018000000000000002,0.0,0.0,0.0,0.11800000000000001,0.128,0.0,0.0,0.353,0.0,0.009000000000000001,0.0,0.156,0.009000000000000001,0.0,5.0,21.0,1
0.023,0.0,0.040999999999999995,0.054000000000000006,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.031,0.017,0.177,0.0,0.008,0.46299999999999997,0.0,0.003,0.055,0.0,0.0,0.01,5.0,6.0,1
0.013000000000000001,0.0,0.038,0.115,0.0,0.07200000000000001,0.0,0.016,0.016,0.0,0.0,0.061,0.047,0.0,0.017,0.499,0.0,0.0,0.106,0.0,0.0,0.0,5.0,19.0,1
0.0,0.023,0.026000000000000002,0.013000000000000001,0.0,0.136,0.0,0.012,0.0,0.0,0.005,0.013000000000000001,0.011000000000000001,0.153,0.051,0.504,0.0,0.0,0.051,0.0,0.0,0.0,5.0,205.0,0
0.0,0.046,0.025,0.0,0.049,0.113,0.021,0.0,0.0,0.0,0.039,0.0,0.127,0.036000000000000004,0.0,0.261,0.006,0.205,0.059000000000000004,0.013000000000000001,0.0,0.0,5.0,149.0,1
0.001,0.0,0.0,0.004,0.033,0.051,0.0,0.0,0.0,0.0,0.026000000000000002,0.03,0.251,0.0,0.0,0.5720000000000001,0.0,0.0,0.03,0.0,0.0,0.0,5.0,70.0,1
0.015,0.001,0.024,0.099,0.0,0.091,0.0,0.055,0.015,0.0,0.0,0.028999999999999998,0.023,0.034,0.035,0.243,0.0,0.0,0.024,0.0,0.0,0.0,5.0,18.0,1
0.0,0.013000000000000001,0.015,0.031,0.0,0.002,0.0,0.015,0.0,0.0,0.015,0.02,0.152,0.0,0.033,0.623,0.0,0.0,0.052000000000000005,0.0,0.0,0.027999999999999997,5.0,24.0,1
0.032,0.044000000000000004,0.057999999999999996,0.122,0.015,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.046,0.098,0.0,0.008,0.436,0.0,0.0,0.013000000000000001,0.011000000000000001,0.0,0.0,8.0,104.0,1
0.027000000000000003,0.0,0.0,0.021,0.071,0.061,0.0,0.0,0.0,0.0,0.08900000000000001,0.0,0.023,0.0,0.0,0.537,0.0,0.009000000000000001,0.155,0.0,0.0,0.006,14.0,88.0,1
0.0,0.025,0.001,0.152,0.11800000000000001,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.08800000000000001,0.027000000000000003,0.0,0.0,0.45,0.0,0.0,0.10099999999999999,0.0,0.0,0.0,5.0,25.0,1
0.015,0.02,0.0,0.042,0.0,0.158,0.0,0.006,0.0,0.0,0.0,0.087,0.091,0.0,0.001,0.433,0.0,0.008,0.0,0.11699999999999999,0.004,0.019,8.0,38.0,1
0.005,0.002,0.0,0.10099999999999999,0.0,0.151,0.0,0.036000000000000004,0.006999999999999999,0.0,0.114,0.0,0.027999999999999997,0.0,0.03,0.47600000000000003,0.0,0.0,0.044000000000000004,0.0,0.0,0.005,5.0,63.0,0
0.0,0.015,0.003,0.027000000000000003,0.0,0.05,0.0,0.01,0.0,0.0,0.027999999999999997,0.025,0.191,0.0,0.0,0.5329999999999999,0.0,0.001,0.0,0.111,0.006,0.0,1.0,5.0,1
0.0,0.006,0.0,0.001,0.061,0.019,0.0,0.036000000000000004,0.0,0.0,0.003,0.02,0.231,0.0,0.001,0.48700000000000004,0.0,0.0,0.0,0.109,0.026000000000000002,0.0,5.0,24.0,1
0.0,0.049,0.009000000000000001,0.099,0.0,0.053,0.0,0.025,0.0,0.0,0.032,0.003,0.002,0.006,0.02,0.619,0.08,0.0,0.0,0.003,0.0,0.0,4.0,31.0,1
0.0,0.044000000000000004,0.0,0.015,0.027999999999999997,0.0,0.0,0.057999999999999996,0.0,0.0,0.004,0.019,0.327,0.0,0.0,0.275,0.0,0.002,0.0,0.22699999999999998,0.0,0.0,0.0,43.0,1
0.037000000000000005,0.0,0.0,0.036000000000000004,0.0,0.124,0.0,0.01,0.0,0.0,0.0,0.136,0.147,0.0,0.001,0.40299999999999997,0.0,0.005,0.0,0.078,0.012,0.011000000000000001,5.0,33.0,1
0.052000000000000005,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.015,0.0,0.0,0.0,0.065,0.114,0.0,0.0,0.46299999999999997,0.0,0.012,0.0,0.16,0.008,0.004,4.0,24.0,1
0.084,0.0,0.027999999999999997,0.057,0.0,0.08900000000000001,0.0,0.009000000000000001,0.0,0.0,0.0,0.036000000000000004,0.14800000000000002,0.0,0.008,0.496,0.0,0.0,0.0,0.039,0.0,0.004,0.0,21.0,1
0.0,0.038,0.0,0.051,0.106,0.0,0.0,0.146,0.0,0.0,0.0,0.084,0.22699999999999998,0.0,0.0,0.335,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,7.0,25.0,1
