ADORA2A,ARG1,BTLA,BTN3A1,BTN3A2,C10orf54,CCL5,CD274,CD276,CD27,CD28,CD40LG,CD40,CD70,CD80,CTLA4,CX3CL1,CXCL10,CXCL9,EDNRB,ENTPD1,GZMA,HAVCR2,HLA.A,HLA.B,HLA.C,HLA.DPA1,HLA.DPB1,HLA.DQA1,HLA.DQA2,HLA.DQB1,HLA.DQB2,HLA.DRA,HLA.DRB1,HLA.DRB5,HMGB1,ICAM1,ICOSLG,ICOS,IDO1,IFNA1,IFNA2,IFNG,IL10,IL12A,IL13,IL1A,IL1B,IL2RA,IL2,IL4,ITGB2,KIR2DL1,KIR2DL3,LAG3,MICA,MICB,PDCD1LG2,PDCD1,PRF1,SELP,SLAMF7,TGFB1,TIGIT,TLR4,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9,TNF,VEGFA,VEGFB,VTCN1,Virus_HPV
71.5226,1.2385,15.1715,829.1663,1248.7035,869.1075,412.7254,27.2467,4291.6634,79.9288,96.6019,19.5062,338.7259,9.2886,10.5271,7.7405,1650.9018,82.3593,203.1117,755.1668,2068.2715,76.4765,216.4254,10490.8708,13544.6675,11681.1239,5220.2183,2493.0722,489.8212,270.6092,529.7624,60.3762,9549.3459,1944.3827,414.8928,4741.8531,1357.6902,288.5672,4.9539,18.2677,0.0,0.0,0.3096,11.1464,6.5021,0.9289,2.1674,79.8823,62.5435,0.6192,0.0,844.5081,0.0,0.0,25.0793,244.2914,50.4683,118.2754,9.2886,79.8823,812.7564,307.7638,930.4126,20.435,913.693,579.7353,16.4099,10.2175,24.1505,157.2877,17.6484,8.0502,1221.4568,1285.5484,1795.1854,1.252
32.5483,0.7939,16.6711,1036.5183,1070.3897,1439.7998,235.7768,23.2866,1192.9089999999999,55.0966,103.20200000000001,14.0249,260.1219,14.8187,9.2617,26.7267,4242.395,254.8295,253.2418,1146.0711,1410.4270000000001,80.7092,359.8838,8334.938,18005.9553,6038.7814,5523.6872,1634.5605,613.6548,322.3077,492.7233,40.7515,13233.1392,934.0969,97.3803,8534.5386,1497.7517,100.0265,10.5848,102.4081,0.0,0.0,1.3231,15.6126,9.2617,0.0,8.4679,217.7826,30.9606,0.5292,0.0,363.0593,2.85,0.5901,19.8465,189.2036,49.483999999999995,269.6482,1.8523,79.1215,896.2694,233.1306,393.4906,28.3144,1746.2303,377.788,6.6155,4.2339,5.2924,112.9929,31.2252,37.0469,1203.7584,1292.9355,5156.1294,3.5639999999999996
35.7216,0.0,0.8181,730.5201,905.3105,135.2512,60.2631,11.4527,1764.5375,10.2638,28.0864,2.4542,154.8845,4.9083,16.361,3.2722,201.5134,98.1662,37.9031,212.4208,765.9691,9.8166,127.6161,12858.9106,16284.4175,9876.875,1738.3598,780.694,163.6103,113.1638,220.3286,17.9971,3568.0687,542.4392,102.5291,3826.3004,705.9786,172.8816,5.181,8.9986,0.0,0.0,0.2727,3.8176,0.8181,0.0,0.8181,28.0864,6.8171,0.0,0.0,255.5048,0.0,0.0,12.2708,189.5153,99.5296,18.8152,1.0907,8.9986,46.3563,53.7187,887.5861,5.7264,174.7904,646.7653,312.7684,16.0883,0.8181,88.8949,7.9078,3.8176,1497.5799,837.1395,17.4518,0.812
1623.7725,0.5417,14.3551,812.5512,1082.5891,287.914,226.1601,19.2304,2463.9261,82.4658,37.9191,7.8547,121.0701,2.1668,5.9587,8.1255,293.33099999999996,86.4013,341.8132,160.3434,1334.7481,52.8158,169.8232,4984.3814,7371.8221,8526.5549,3710.9214,1964.2071,1303.8738,64.4624,2121.5712,46.5863,7347.3589,4913.4972,2956.603,7778.2819,685.2515,258.933,12.4591,14.8968,0.0,0.0,1.3543,6.7713,8.3964,0.2709,0.5417,25.7308,9.2089,0.0,0.0,558.7644,0.0,0.0,23.564,220.2014,152.4888,28.980999999999998,11.9174,26.0016,226.9726,83.9636,530.5959,38.1899,195.8248,1375.3756,117.5491,16.250999999999998,3.5211,124.3203,4.0628,23.0223,1694.1693,1040.3364,19534.5436,1.254
63.8119,3.0532,8.549,1093.0463,1482.0243,1619.7237,569.7275,42.1342,1247.5384,85.9476,49.4619,17.0979,463.1708,0.6106,9.4649,7.0224,6285.3217,26.8682,61.6747,929.3947,1251.5045,31.7533,176.4751,10396.44,14343.9005,8618.9268,4310.5106,2149.1489,859.4764,218.9146,453.7058,71.1396,8713.8386,2766.8697,336.4629,6317.6857,1422.1815,225.021,10.9915,14.6554,0.0,0.3053,1.8319,4.8851,6.7170000000000005,1.2213,7.3277,120.6015,19.8458,0.3053,0.0,576.3009999999999,2.2197,5.1080000000000005,47.63,426.5323,88.2375,121.8228,7.3277,102.8929,610.9457,326.3873,389.8939,24.7309,1181.5892,819.4581,8.2436,6.7170000000000005,1.2213,38.7757,15.8767,32.0586,1011.8312,1567.2086,4693.9928,0.439
29.3611,0.0,1.0874,393.2941,547.3493,122.1568,92.0707,10.1495,1985.6819,3.9873,83.3711,0.3625,100.7703,1.8124,26.8237,2.1749,106.57,217.1273,142.0933,97.5079,1477.1183,14.8618,296.5111,5342.9995,8698.8092,6947.7698,2270.956,603.8967,629.2705,102.9452,367.1953,14.8618,5895.7861,902.5791,15.5868,11371.091999999999,447.30400000000003,82.6461,2.1749,3.9873,0.0,0.0,1.4499,7.6121,2.8999,0.0,4.3498,141.7309,6.5247,0.0,0.0,253.0131,0.0,0.725,7.6121,218.5773,244.3135,57.9973,0.3625,12.6869,21.749000000000002,40.2356,1248.3915,5.7997,365.3829,133.2198,5.7997,10.512,7.9746,844.5854,35.1609,7.9746,2365.2016,1030.5392,1320.1631,1.092
76.1266,0.2884,55.9415,1296.7474,1120.8488,1914.9876,1137.2852,39.2167,2285.8164,326.4908,114.4783,39.2167,510.971,2.3069,15.283,35.4681,10050.4411,223.7661,299.6043,951.5825,2077.6217,281.4377,474.9262,15587.0738,28662.9156,12686.5149,15043.3655,6060.1386,3673.9734,865.9401,728.1048,169.8431,35294.4823,6739.8943,318.9243,7803.2646,1277.7157,249.43,26.529,120.2454,0.0,0.0,6.9206,55.0764,52.1929,0.8651,10.3809,489.6324,68.3409,0.0,0.0,1686.9827,5.2049,3.1575,48.4442,358.14099999999996,148.5045,267.8849,11.8227,288.3583,1519.6484,972.0559,858.4427,51.6161,1326.1599,856.5223,13.2645,29.7009,3.1719,41.812,13.5528,198.9672,857.5777,1465.4370000000001,2972.3976,1.567
2530.3920000000003,0.0,3.4036,907.3095,749.284,438.0953,318.4822,41.3297,2891.6237,25.1431,17.5044,4.8623,172.1262,1.9449,46.6783,16.5319,1160.1503,2306.1999,309.73,83.1457,809.0906,10.6971,387.0409,18051.7643,33682.0575,19432.5037,2364.7569,967.8795,139.0624,33.55,141.4936,17.9906,10036.8078,1778.8129,112.8059,5260.0614,2887.7338,225.6118,19.9355,113.2921,0.0,0.0,1.9449,21.3942,3.8899,0.0,2.9174,156.5668,22.8529,0.4862,0.0,913.6306,0.0,0.4862,55.9167,405.5178,468.728,120.5856,5.3486,17.9906,1.9449,53.4856,898.0711,24.3116,295.143,270.0826,41.3297,24.3116,13.1283,152.1907,11.6696,87.5218,5340.2897,1181.0583,6238.3608,1.636
104.09299999999999,1.0106,26.7812,1042.951,1573.5220000000002,1621.0207,515.9171,50.0253,1905.5078,129.5452,82.8701,51.0359,510.3588,17.6857,17.6857,15.1592,7466.9025,113.1885,489.1359,784.7398,1628.0899,131.3795,876.2001,14447.1602,25774.9015,12496.953000000001,7253.6635,3774.1283,3414.3507,145.0227,3227.8929,12.1273,17492.1678,4777.8828,593.2289,5861.5462,845.3765,214.2496,21.7281,51.0359,0.0,0.0,5.0531,46.4881,11.622,2.0212,6.569,165.235,11.1167,0.5053,0.0,3987.5998,1.3542,0.667,35.8767,541.1824,144.5174,163.2137,10.1061,128.3477,764.0222,705.4068,982.8196,25.2653,1241.5361,1247.7362,21.7281,46.9934,4.0424,48.5093,26.2759,49.0147,1180.8994,1596.766,3405.2552,0.848
171.3167,0.0,15.1738,302.0069,581.9873,716.5932,570.2398,11.258,2331.3754,93.6221,40.1371,24.9633,224.1801,7.8316,20.0685,4.8948,503.6711,630.9349,623.5928,263.8277,1297.1121,86.1478,412.6285,7811.4782,15273.5585,16109.2119,6176.2115,3852.1782,2552.1292,110.1322,3096.4268,3.9158,12748.8987,3519.9021,418.5022,3369.5546,515.908,151.7376,15.1738,49.4371,0.0,0.0,2.4474,6.3632,1.4684,0.0,7.8316,300.0489,7.3421,0.9790000000000001,0.0,1647.5771,0.0,0.4895,46.5002,242.2907,59.2266,28.8791,16.6422,57.7582,133.627,202.1537,1406.2653,34.7528,375.4283,966.1772,18.1106,53.3529,6.8527,64.1214,8.8106,53.8424,3336.2702,1339.207,79.7846,1.453
80.2307,1.5732,13.634,994.7562,1170.9491,1431.5679,508.6523,54.0115,1604.0902,93.6707,60.8285,49.2921,371.2638,0.0,7.8658,11.0121,5359.2029,105.9255,617.1998,787.1002,1670.6869,71.3162,165.1809,7630.8338,11972.8002,9926.5181,5115.0131,2658.9775,1878.3429,67.6455,1266.9114,9.9633,9347.1421,4378.0545,2214.473,4794.4415,954.903,371.2638,16.7803,35.6581,0.0,0.0,0.0,6.2926,14.6827,0.0,1.5732,48.2433,23.0729,1.5732,0.5244,608.8096,0.0,2.6219,25.6948,220.2412,94.3891,120.0839,13.1096,130.5716,389.0928,235.4483,496.0671,39.3288,854.7457,958.7362,19.9266,37.2313,5.7682,19.9266,4.7195,26.2192,1114.3157,1410.5926,3632.9313,1.506
177.9991,0.4331,39.8441,550.0217,844.9545,579.9047,656.9944,32.9147,4597.6613,176.2191,126.4617,60.1992,301.8623,3.4647,13.4257,29.0169,2411.8666,358.1637,1220.8748,426.5916,2231.702,122.99700000000001,223.0403,7743.611999999999,13652.5336,10005.327,5094.4132,3341.2733,2832.8281,119.0992,1502.382,31.6154,10670.8532,4281.3382,2016.8904,6415.7644,1334.777,553.9194,42.0095,94.8463,0.0,0.0,1.7324,17.3235,25.9853,0.4331,1.7324,42.4426,52.4036,0.4331,0.0,1026.0632,1.9489,0.6496,20.7882,310.524,78.3889,87.0507,28.1507,100.4764,465.5695,325.249,1153.7462,137.2889,580.7709,277.7696,40.2772,52.8367,27.2845,133.8242,18.6228,45.0411,3667.3885,1113.469,2755.7384,1.439
105.5619,1.2275,6.4442,352.89599999999996,626.3138,424.3959,176.7549,94.2079,3301.8796,20.9037,19.6394,3.6824,213.27200000000002,1.5343,24.8562,3.0687,2888.8377,152.2056,170.9244,376.2179,1228.9988,19.6394,363.6364,15219.9248,18067.6578,8328.046,1329.6509,778.8262,587.0349,95.7422,586.4212,12.5815,4302.2631,950.9045,168.7764,5828.3084,1380.2839,182.5853,3.9893,23.6287,0.0,0.0,0.3069,27.0042,4.603,2.4549,3.6824,69.3517,10.1266,0.0,0.0,958.9567,0.0,0.3069,14.4227,216.0338,135.9417,87.7637,4.2961,58.3046,143.6133,91.1392,855.5428,9.206,457.8443,504.1289,173.3794,25.4699,6.4442,215.7269,9.8197,21.4806,2113.6939,716.8393,4032.5278,1.004
73.2919,0.0,30.7774,1344.2932,2067.3007,275.1706,712.8353,52.6867,2588.4295,95.5716,55.2949,16.9536,222.4839,9.9114,57.6424,73.8135,643.9775,1408.717,4016.4476,252.4788,1577.2101,153.8869,621.0249,22111.4324,28012.0267,20267.7658,8029.7654,4204.5026,4187.549,351.5924,5289.7964,177.8828,26227.5413,6623.6149,1093.901,4094.6952,2031.8285,281.1696,62.0764,287.4294,0.0,0.0,22.6918,18.7794,39.3846,0.2608,0.7825,59.729,87.3765,0.0,0.0,1941.3221,0.0,0.7825,110.3291,314.2944,82.1599,125.7178,36.5155,154.1477,52.4259,439.7513,518.2597,160.9292,598.8547,369.086,26.865,35.9939,54.7733,311.4253,13.8237,10.9547,2850.5589,1103.2907,3066.5222,0.599
39.9813,0.3737,10.0897,1111.7339,1368.4604,1312.4066,356.8759,39.2377,892.7504,61.7227,43.3483,19.8057,269.0583,0.3737,3.7369,6.7265,8238.0419,41.4798,106.1286,674.5142,1125.1831,38.1166,209.2676,6329.204000000001,12074.5628,7527.0815,4089.3984,1575.7735,951.0463,79.5964,707.0254,22.0478,7217.4888,2675.5419,1422.6457,6829.2227,693.5725,167.0404,6.7265,132.6607,0.0,0.0,1.1211,5.6054,32.1375,0.3737,3.7369,90.8072,7.8475,0.3737,0.3737,517.6419999999999,1.8685,0.0,20.5531,319.8804,67.2646,97.9073,2.6158,90.8072,432.7354,230.56799999999998,390.1345,13.8266,984.6786,619.4544,6.7265,17.1898,1.1211,31.0164,3.3632,36.6218,1140.1345,2593.423,3621.8236,2.476
202.9037,0.3585,33.6978,618.0319,1253.2712,303.6386,870.0484,18.6413,3036.7449,190.0556,79.2257,29.7544,211.5074,10.7546,41.226000000000006,116.1498,703.7103,1392.3642,7133.895,90.6973,1423.1941,106.8292,451.6939,13138.5194,18444.6567,15244.8934,7224.9507,3965.2267,3439.6845,348.4495,2455.9957,128.6969,18423.0149,6613.5114,3178.3474,8228.7148,907.3311,310.4499,91.0557,347.7326,0.0,0.0,8.2452,15.7734,2.8679,0.7170000000000001,2.5094,110.7725,87.1124,1.0755,0.0,1926.5101,2.1509,0.0,83.88600000000001,557.0891,222.6205,70.622,17.2074,102.5273,104.6783,482.5237,583.9756,139.093,383.9398,569.0409999999999,41.226000000000006,40.1506,24.7356,146.6213,15.4149,42.3015,2877.2181,1032.4431,528.7686,1.474
64.2166,0.3868,7.7369,902.9014,1520.3095,2884.3327,129.207,36.3636,1947.7756,21.2108,56.0928,12.765999999999998,496.7118,37.911,3.4816,5.4159,2555.8994,22.824,97.8723,1796.5184,1142.7466,41.3926,212.3791,8585.0677,17921.795,9120.7582,4464.3172,1853.2843,823.9845,170.5996,820.8897,9.2843,8570.9865,3606.7079,2344.7273,5405.4159,2334.6228,140.8124,4.6422,198.8395,0.0,0.0,1.1605,19.7292,1.9342,4.6422,1.1605,109.8646,34.0426,0.0,0.0,493.61699999999996,0.3868,0.3868,27.0793,347.0019,34.8162,245.648,3.8685,80.4642,852.6112,58.0271,704.0619,5.4159,2360.9284,553.234,11.2186,68.472,4.6422,103.2882,75.4352,13.5397,2019.7292,4978.7234,685.1064,1.1909999999999998
65.8268,0.0,2.9509,421.9725,423.5615,130.5187,27.4657,17.0242,2201.1122,2.6921,17.7051,2.2699,93.0655,4.0858,19.5211,1.3619,305.9812,94.6544,118.4883,408.3532,1922.3698,5.9017,247.19099999999997,1289.5199,3755.1901,3039.9523,3223.9246,1053.0019,1050.9589999999998,185.22299999999998,491.2042,14.7543,7203.4956,1214.8451,727.2727,7958.460999999999,279.4234,248.7799,1.1349,7.0367,0.0,0.0,0.45399999999999996,6.1287,0.9079999999999999,0.0,2.0429,22.6989,15.8892,0.0,0.0,342.5264,0.0,0.0,5.4477,47.4407,11.8034,27.0117,0.6809999999999999,6.5827,13.3924,34.7293,448.9842,1.8159,361.1395,136.9402,39.0421,6.8097,1.3619,122.1201,6.3557,0.9079999999999999,1189.4223,958.3475,2.2699,1.57
71.543,0.9582,16.9276,1158.1029,1488.6701,871.9308,535.2952,25.5511,1257.4328,118.1865,30.6613,13.4143,296.0732,1.9163,4.4714,19.1633,16499.9325,49.5052,79.5278,1531.4682,1225.1745,53.9767,106.3564,8520.0093,9744.065999999999,7760.3436,3591.205,2312.3732,1536.8978,226.1271,1112.7498,93.5808,7843.2249,1944.2172,368.255,5347.8421,1066.7578,570.7474,13.4143,25.2317,0.0,0.0,0.6388,1.5969,47.9083,0.6388,2.2357,219.1006,5.4296,1.5969,0.3194,434.0267,0.0,0.3194,27.7868,383.5857,53.6573,109.8697,6.3878,57.8093,144.3636,806.7755,221.6557,21.7184,688.2824,749.0428,14.3725,17.5664,0.6388,25.2317,7.3459,48.2277,1534.9814,885.0257,4892.0746,1.145
86.2839,0.0,8.7155,838.4356,1434.5789,884.1922,553.0014,13.5091,4314.1954,170.8639,57.5226,7.4082,424.8829,7.4082,11.765999999999998,27.454,1361.8041,398.7362,1202.3096,1168.7548,3597.3418,95.4352,392.6354,10214.0015,14423.8196,8825.7719,6387.6239,4260.1591,3667.9377,482.8413,2407.2339,110.2517,14729.7091,4061.2136,597.0149,6488.7243,1053.7096,296.7644,17.4311,36.6053,0.0,0.0,3.9219999999999997,14.3807,19.61,0.4358,0.8716,28.7613,50.5502,0.0,0.0,979.5795,0.4358,0.0,24.8393,602.2443,66.2382,79.7472,6.9724,48.8071,63.1877,399.17199999999997,1874.2782,67.1097,754.7663,226.8439,6.9724,80.6188,30.9402,273.2324,27.454,9.1513,1507.7895,2472.6005,317.6817,1.4
88.7717,0.0,44.0863,2076.9231,3548.495,1935.8468,1067.8018,49.2551,1113.4083,124.1593,158.1028,80.2676,383.7033,4.8647,25.2356,43.4783,7251.4442,658.2548,2251.1402,1404.0742,1343.8735,182.1222,468.2274,15923.381000000001,38920.3557,15399.1943,8055.0319,2783.5208,1729.7051,280.6324,1885.0715,70.5382,17435.3907,7328.1028,4253.8766,5346.914000000001,1130.4348,286.1052,46.5187,257.221,0.304,0.0,12.1618,32.8367,21.2831,0.9121,3.0404,161.4472,40.7419,0.6081,0.0,1399.6412,0.9121,3.6485,76.315,258.7413,153.5421,203.7093,25.2356,262.3898,760.7175,485.2539,696.8683,62.0249,1292.4901,782.5205,9.7294,29.4922,8.5132,40.7419,9.4254,77.8352,1172.3928,1489.8145,1197.0204,2.0580000000000003
337.2181,0.2959,187.9254,1548.979,2905.2974,693.9923,3364.9009,92.335,1655.8153,470.0947,284.9956,134.6552,599.2897,10.654000000000002,125.185,194.4362,639.8343,4123.7052,11488.6061,117.4904,2145.3093,491.8615,920.9825,16887.8366,35994.0574,11121.3613,12724.1788,5032.2581,4937.5555,840.1894,4723.8828,245.6348,33184.3741,12834.4569,7113.6756,13188.2214,3297.4253,404.5576,275.2294,1610.8316,0.2959,0.0,53.2702,36.1054,14.2054,1.1838,2.0716,101.5093,173.72,2.6635,0.2959,3356.6617,0.2959,6.2149,591.0033,117.1944,503.4034,252.4416,85.2323,483.2791,302.7523,2851.7313,887.5407,443.9183,603.137,723.7555,37.5851,29.0027,98.2539,146.1971,10.654000000000002,113.939,2514.9453,332.0509,1332.0509,1.876
308.9064,0.3677,23.9035,884.7963,609.7225,1389.3435,799.1115,17.6518,2441.4641,202.5066,24.2712,33.8326,313.3194,4.0452,4.4129,32.3616,8272.8085,141.2144,426.9528,956.1389999999999,1434.9439,77.5944,168.7953,12078.5689,18080.7459,16689.983,5848.6689,4054.3565,1589.7649,38.2456,2368.2827,72.8137,9704.4427,5338.2121,2613.5691,5055.4009,820.8085,554.5606,10.6646,54.4264,0.0,0.0,0.7355,2.9419999999999997,31.2584,1.1032,1.4709999999999999,15.4453,12.8711,2.5742,0.0,1308.0974,0.0,0.7355,28.3164,429.527,61.7813,93.0397,56.2651,127.6078,297.5063,322.1453,1554.0936,26.8454,422.9076,1660.1036,151.1435,95.9816,4.4129,39.3488,4.7807,6.9872,1405.892,1903.4520000000002,3178.4266,0.7170000000000001
93.9266,0.2525,8.0797,676.1708,905.9376,288.5972,314.6038,14.392000000000001,2436.538,58.5072,33.3288,24.7441,149.4747,2.7774,26.0066,6.8173,390.0986,229.0093,557.2476,165.3816,1479.0922,53.5281,221.6871,6496.3127,9187.2202,7523.3904,4488.5322,2734.7298,1564.1816,133.0627,2050.7318,144.9298,8587.2183,3543.4559,1740.4203,6631.6756,1675.2777,517.1015,8.8372,28.5315,0.0,0.0,1.01,3.0299,7.5747,0.0,4.0399,94.4316,15.6544,0.2525,0.0,655.7191,1.01,0.0,14.392000000000001,316.3712,64.1327,49.4882,8.5847,34.5913,91.6542,148.4647,743.8384,21.4617,437.3144,619.1685,142.4049,18.9368,6.8173,88.8768,8.5847,52.5181,1203.1195,1017.2862,1783.8488,1.242
260.5904,0.3589,68.1995,1313.0206,2677.0115,779.2695,2980.3199,33.3819,2400.6238,541.8812,167.9862,89.0183,479.1915,28.7156,25.1261,118.0929,945.1021,1148.9828,6116.0631,179.1135,1307.9954,475.961,550.9805,44018.0406,74169.1474,25696.8764,21122.1481,15468.3415,3661.5975,2162.6433,4262.8303,966.6388,56312.3611,11047.2991,3272.0381,6331.43,1285.7408,431.8108,80.7626,624.5642,0.0,0.0,15.0757,25.1261,8.2557,0.3589,5.0252,93.3257,115.5803,3.5894,0.0,3798.3734,1.4358,4.3073,201.0092,306.8979,78.25,103.7351,115.2213,363.6112,179.8314,792.9094,1481.3658,363.9702,435.4002,1190.6778,66.4048,106.6067,55.9954,208.547,25.1261,6.1021,981.3555,1116.6777,1645.0447,1.723
658.1117,0.3187,7.9675,490.1601,626.2449,525.2171,384.9892,4.1431,4039.2001,68.7945,41.1123,9.2423,158.0751,11.1545,35.056999999999995,35.6944,679.1491,144.371,236.7939,86.0489,972.3528,50.992,442.3552,20415.2657,20631.7329,17086.0585,10469.6295,7843.1742,5432.5552,103.5774,8723.4483,263.5647,21153.3742,8343.4404,2818.2615,8328.5794,752.1313,357.5811,31.2326,37.9253,0.0,0.0,1.9122,31.5513,6.6927,1.5935,16.8911,886.6226,9.8797,1.2748,0.0,1779.3005,0.0,0.0,54.8163,225.9581,183.571,19.7594,238.3874,55.4537,37.9253,118.875,1361.8038,51.3107,254.6411,1055.7788,78.0814,141.5027,2.8683,97.8408,45.2554,91.7855,2127.6392,1021.4326,2148.036,2.247
281.8135,0.0,29.1904,877.8742,1586.0117,2345.6828,1886.2043,14.0546,2325.1414,412.4603,82.5259,74.2373,542.0044,14.0546,6.1264,43.9658,19470.3564,309.5624,945.9851,249.7401,1077.1618,189.9178,226.6761,25894.0677,34634.1524,37592.6246,6495.0439,8764.3272,2095.5823,750.6617,5371.0334,386.6827,18109.2189,10258.7495,6214.1782,6336.1184,2004.7678,427.0447,34.596,190.2782,0.0,0.0,10.0905,14.7754,21.2621,4.3245,12.2528,396.7732,4.6849,0.7208,0.7208,1775.5691,0.7208,0.0,117.8427,480.0199,99.824,94.7787,101.9862,244.3344,536.5988,273.5248,1894.1325,79.2826,371.1866,2040.3837,243.2533,197.4857,5.0453,34.9564,52.9752,14.415,1283.2964,2416.3164,1893.0514,0.664
355.986,0.8732,18.629,870.9067,1139.5721,1117.1591,800.4657,16.0093,2133.0228,196.2218,59.9622,60.2532,268.6654,6.9859,6.6948,53.5584,3326.4445,121.9619,962.3053,330.083,1310.1441,127.7834,193.5672,14663.9412,20768.2608,15830.7786,3448.9885,4459.3218,1598.0207,472.7114,3057.7791,112.3563,12574.8799,7492.3941,559.4528,6215.107,986.4649,627.2741,23.2863,84.9949,0.0,0.0,9.6056,12.2253,4.3662,0.2911,1.1643,46.8636,22.9952,0.8732,0.0,1457.9654,0.0,0.8732,35.8026,409.2563,295.1535,77.1358,51.2298,98.3845,462.5237,255.858,1200.4075,68.9856,456.411,1925.2103,138.5533,187.4545,7.8591,84.7038,11.061,41.0421,2325.4257,1407.0732,1380.8761,1.173
147.3775,0.0,0.8326,295.5876,682.3495,733.1406,151.1244,8.3264,7040.814,30.2457,6.6611,4.1632,121.5656,3.7469,7.0775,3.7469,749.7934,276.8532,48.2932,43.7137,823.8985,21.6487,306.8283,27372.6423,24168.613999999998,19532.5594,1125.7309,888.4282,494.5889,43.7137,1478.7708,27.4772,3450.8815,2371.2789,909.2442,5019.1612,9679.8703,473.7728,2.4979,1033.3077,0.0,0.0,0.8326,6.6611,12.4896,0.0,3.7469,164.0303,11.657,0.0,0.0,1569.5287,0.4163,0.0,23.7303,365.9458,157.7855,37.4689,7.4938,133.6389,19.9834,75.7703,422.9817,12.0733,156.5365,594.5599,155.7039,77.0193,2.9142,74.5214,16.6528,202.3318,1204.4155,577.4367,2987.5166,0.675
411.9555,0.4634,18.9991,888.7859,1051.4365,1019.9259,1572.7525,12.975,4518.5357,285.7368,73.6793,59.7776,502.31699999999995,51.4365,45.4124,78.3133,633.9203,975.4402,2480.0741,92.215,1383.2252,277.1084,912.8823,49269.1798,76530.3707,56043.3086,16740.5283,16378.1001,11158.4801,295.6441,19220.5746,831.3253,31113.531000000003,25145.8248,11103.7998,4441.6126,1796.5709,507.8777,51.8999,211.7702,0.0,0.0,14.3652,24.0964,3.2437,0.0,2.7804,123.2623,56.0704,0.4634,0.0,5156.1631,0.0,0.0,99.1659,97.7757,272.4745,116.7748,70.899,162.1872,234.013,441.1492,2105.6534,111.6775,436.5153,2072.2057,138.0908,284.5227,17.1455,192.3077,35.6812,34.291,1348.0074,3088.5079,284.5227,1.0979999999999999
260.8021,0.345,14.834000000000001,1454.075,2107.8051,364.295,498.1458,53.4713,1991.2031,115.053,34.1527,12.4191,159.724,10.3493,55.8862,80.7245,1342.9927,1524.7952,520.5692,41.0522,697.5419999999999,43.812,359.1203,55771.191,108454.4442,58300.1915,4507.8913,2767.6585,2396.5502,540.9228,3163.0875,84.1742,10948.8573,8418.0492,3842.6908,2383.4411,673.7387,539.1979,83.8292,122.8116,0.0,0.0,4.4847,15.179,1.3799,0.0,0.69,99.0082,47.6067,0.345,0.0,1799.1203,1.0349,0.345,210.7805,594.3941,734.7995,58.301,40.3622,121.4317,25.5282,263.2169,1825.9595,80.7245,210.0906,1508.2777,188.702,129.7111,18.6287,130.746,9.3144,116.602,1339.1979,1859.0772,2845.0194,1.031
109.1205,0.4072,18.7296,1136.8078,1971.4984,1123.7785,627.8502,262.215,11960.0977,179.5562,119.2997,10.9935,724.7557,304.1531,89.9837,112.785,1699.5114,888.0293,1668.1596,255.2932,1960.9121,160.8306,961.3192,42676.2581,78554.7109,39037.3086,15537.0806,11387.5936,4869.2997,1116.0423,7855.0489,2947.0684,34355.8632,14685.3461,6866.5594,5995.9283,6390.4723,348.9414,53.3388,334.6906,2.8502,0.0,14.658,203.9902,12.215,2.0358,180.7818,138.4365,327.3616,0.4072,0.0,2829.8575,0.4072,0.8143,146.987,521.5798,94.8697,469.8697,79.8046,267.5081,14.2508,320.0326,3174.6743,138.8436,1070.8469,1130.452,86.7264,97.7199,71.6612,550.4886,81.0261,40.7166,1400.2443,1537.0521,48.0456,0.953
142.56,12.2036,0.5547,692.2757,793.7873,698.9322,79.3233,11.0942,1340.7294,6.3514,1.6641,0.5547,119.8169,3.883,2.2188,3.3282,479.8225,78.7685,53.251999999999995,338.9266,804.3267,15.5318,414.9216,15938.7491,22664.1686,17706.9311,3889.0584,2117.8755,530.3009,209.6797,683.4004,88.7533,7897.379,2682.9178,529.7462,3268.8947,262.9316,103.7304,2.2188,4.4377,0.0,0.0,0.0,3.883,19.9695,0.0,7.7659,132.5752,1.1094,0.0,0.5547,1222.0219,0.0,0.0,21.6336,255.1657,93.191,14.4224,1.1094,13.312999999999999,138.67700000000002,19.4148,844.2657,2.2188,195.812,2205.9076,683.9551,53.251999999999995,0.0,31.0637,4.9924,6.6565,3597.8366,1232.0067,16997.3651,3.005
948.7808,0.42,35.703,785.4668,1017.7465,999.2649,798.4879,120.5502,3000.315,221.8797,216.7384,31.9227,460.7792,7.5606,51.2444,99.9685,3241.4155,326.3677,1441.1425,442.2976,1291.1898,117.61,630.4736,24097.0282,29637.7402,13315.5308,7431.2717,7970.1775,7866.8487,270.08299999999997,10486.6114,155.8332,25157.6184,14958.0762,6251.488,4318.3871,11370.7865,530.0851,91.5678,101.2286,0.0,0.0,2.9402,36.5431,4.6204,26.0422,13.0211,576.7090000000001,134.8315,1.2601,1.6801,6849.7322,1.2601,0.8401,48.3041,365.01099999999997,83.1671,147.4325,81.4869,135.6715,451.5384,567.4682,1951.9059,152.893,545.6264,1318.6055,122.2304,187.3359,55.8647,62.1653,34.0229,46.623999999999995,4057.9649,1062.6903,3299.3804,1.021
